CRN,Subject,Department,Number,Section,Instructor,Days,Start Time,End Time,Building,Room,Campus,Class Type,Method,DP or IN,PoT,Actual,Max
31043,CHEM,CHEM,3340,251,"Lancaster, Kelly V",_M_W_F_,11:00 AM,12:20 PM,CHEM,105,Online,LEC,HYB,,1,16,60
39341,CHEM,CHEM,3375,251,"Gray, Joel William",_M_W_F_,10:00 AM,10:50 AM,CHEM,105,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,14,60
31044,CHEM,CHEM,3380,251,"Lewis, Karen A",__T_R__,12:30 PM,1:50 PM,CHEM,105,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,30,60
33468,CHEM,CHEM,3381,251,"Williams, Elizabeth Patricia",_M___F_,12:30 PM,1:50 PM,CENT,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,34,50
33715,CHEM,CHEM,3381,L02,"Williams, Elizabeth Patricia",____R__,2:00 PM,5:50 PM,CHEM,109,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,10,10
33716,CHEM,CHEM,3381,L03,"Williams, Elizabeth Patricia",___W___,8:00 AM,11:50 AM,CHEM,109,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,9,10
33717,CHEM,CHEM,3381,L04,"Williams, Elizabeth Patricia",___W___,2:00 PM,5:50 PM,CHEM,109,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,10,10
33718,CHEM,CHEM,3381,L05,"Williams, Elizabeth Patricia",____R__,8:00 AM,11:50 AM,CHEM,109,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,5,10
31047,CHEM,CHEM,3410,251,"Ji, Chang Lecture",_M_W___,12:30 PM,1:50 PM,ED,403,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,23,30
31048,CHEM,CHEM,3410,L01,"Ji, Chang Must",_M_W___,8:00 AM,10:50 AM,CHEM,327,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,10,15
31050,CHEM,CHEM,3410,L02,"Ji, Chang Must",_M_W___,2:00 PM,4:50 PM,CHEM,327,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,13,15
32914,CHEM,CHEM,3410,252,"Damin, Craig A",__T_R__,12:30 PM,1:50 PM,CENT,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,32,40
31054,CHEM,CHEM,3410,L03,"Damin, Craig A",__T_R__,8:00 AM,10:50 AM,CHEM,327,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,14,20
32915,CHEM,CHEM,3410,L04,"Damin, Craig A",__T_R__,2:00 PM,4:50 PM,CHEM,327,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,18,20
31055,CHEM,CHEM,4241,251,"Peterson, Ryan Loren",_M_____,12:30 PM,1:50 PM,CHEM,133,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,28,30
31056,CHEM,CHEM,4241,L51,"Ogunwa, Tomisin Happy",__T____,2:00 PM,5:50 PM,CHEM,221,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,10,10
31057,CHEM,CHEM,4241,L52,"Ogunwa, Tomisin Happy",____R__,2:00 PM,5:50 PM,CHEM,221,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,11,10
33469,CHEM,CHEM,4241,L53,"Ogunwa, Tomisin Happy",___W___,8:00 AM,11:50 AM,CHEM,221,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,7,10
31615,CHEM,CHEM,4299,254,"Brittain, William J",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,IN,1,2,10
31060,CHEM,CHEM,4299,255,"Nowlin, Weston Hugh",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,IN,1,1,10
31616,CHEM,CHEM,4299,256,"Du, Liqin In",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,IN,1,2,10
31062,CHEM,CHEM,4299,261,"Hudnall, Todd W",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,IN,1,1,10
31063,CHEM,CHEM,4299,262,"Irvin, Jennifer A",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,IN,1,2,10
31065,CHEM,CHEM,4299,266,"Kornienko, Alexander Vladimir",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,IN,1,2,10
31618,CHEM,CHEM,4299,272,"Luxford, Cynthia J",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,IN,1,1,10
32781,CHEM,CHEM,4299,274,"Martin, Benjamin In",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,IN,1,3,10
33726,CHEM,CHEM,4299,275,"Rhodes, Christopher Peter",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,3,4
33727,CHEM,CHEM,4299,276,"Schilter, David In",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,IN,1,1,4
33762,CHEM,CHEM,4299,277,"Whitten, Steven T",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,IN,1,3,4
33815,CHEM,CHEM,4299,278,"Xue, Xiaoyu In",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,IN,1,1,4
40572,CHEM,CHEM,4299,281,"Peterson, Ryan Loren",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,,89,1,1
31108,CHEM,CHEM,4341,251,"Martin, Benjamin",__T_R__,11:00 AM,12:20 PM,CHEM,105,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,22,30
36595,CHEM,CHEM,4371,251,"Schilter, David",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,,1,1,1
31629,CHEM,CHEM,4375,251,"David, Wendi M",__T_R__,11:00 AM,12:20 PM,ASBN,150,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,80,80
37167,CHEM,CHEM,4375,252,"Holland, Cory Lee",_M_W___,6:30 PM,7:50 PM,CHEM,100,Online,LEC,HYB,,1,51,80
37167,CHEM,CHEM,4375,252,"Myhre, Mitchell Westby",_M_W___,6:30 PM,7:50 PM,CHEM,100,Online,LEC,HYB,,1,51,80
33779,CHEM,CHEM,4382,251,"David, Wendi M",_M_W___,11:00 AM,12:20 PM,NUEC,201,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,14,16
38584,CHEM,CHEM,4382,252,"Xue, Xiaoyu Must",_M_W___,11:00 AM,12:20 PM,CHEM,133,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,13,16
33780,CHEM,CHEM,4382,L01,"David, Wendi M",_M_____,2:00 PM,4:50 PM,CHEM,109,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,3,5
33782,CHEM,CHEM,4382,L03,"Betancourt, Tania Must",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,1,6
33719,CHEM,CHEM,4382,L04,"Du, Liqin Must",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,3,8
33721,CHEM,CHEM,4382,L06,"Kornienko, Alexander Vladimir",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,1,6
33722,CHEM,CHEM,4382,L07,"Lewis, Karen A",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,6,8
33723,CHEM,CHEM,4382,L08,"Lewis, Lysle Must",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,2,6
33724,CHEM,CHEM,4382,L09,"Schilter, David Must",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,1,6
33725,CHEM,CHEM,4382,L10,"Whitten, Steven T",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,3,6
33758,CHEM,CHEM,4382,L12,"David, Wendi M",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,1,4
33759,CHEM,CHEM,4382,L13,"Peterson, Ryan Loren",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,1,6
34328,CHEM,CHEM,4382,L17,"Xue, Xiaoyu Must",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,3,8
39533,CHEM,CHEM,4382,L19,"Mclean, Robert J",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LAB,FTF,IN,1,1,5
39626,CHEM,CHEM,4382,L20,"Brittain, William J",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",LAB,FTF,,1,1,4
31109,CHEM,CHEM,4385,251,"Gray, Joel William",__T_R__,9:30 AM,10:50 AM,CENT,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,68,100
31113,CHEM,CHEM,5110,251,"Brittain, William J",_M_W___,3:30 PM,4:50 PM,CHEM,100,"601 University Dr, San Marcos, TX 78666",SEM,FTF,,1,15,30
37168,CHEM,CHEM,5321,251,"Hudnall, Todd W",__T_R__,12:30 PM,1:50 PM,CHEM,233,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,7,20
38585,CHEM,CHEM,5365,251,"Schilter, David",_M_W___,11:00 AM,12:20 PM,CHEM,233,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,6,20
33143,CHEM,CHEM,5381,251,"Whitten, Steven T",__T_R__,11:00 AM,12:20 PM,CHEM,133,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,4,20
33470,CHEM,CHEM,5384,251,"Lewis, Lysle",__T_R__,2:00 PM,3:20 PM,CHEM,133,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,14,20
34746,CHEM,CHEM,5385,251,"Gray, Joel William",__T_R__,9:30 AM,10:50 AM,CENT,,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,2,3
38586,CHEM,CHEM,5387,251,"Du, Liqin",_M_W___,12:30 PM,1:50 PM,CHEM,233,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,19,20
38220,CHEM,CHEM,5199B,253,"Kerwin, Sean Michael",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
32839,CHEM,CHEM,5199B,254,"Kornienko, Alexander Vladimir",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
34971,CHEM,CHEM,5299B,251,"Lewis, Lysle",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,2,10
35012,CHEM,CHEM,5299B,252,"Peterson, Ryan Loren",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
34512,CHEM,CHEM,5299B,254,"Lewis, Karen A",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
36614,CHEM,CHEM,5299B,255,"Rhodes, Christopher Peter",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,5
36615,CHEM,CHEM,5299B,256,"Du, Liqin",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,5
31619,CHEM,CHEM,5399A,251,"Du, Liqin",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
31620,CHEM,CHEM,5399A,253,"Hudnall, Todd W",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
31621,CHEM,CHEM,5399A,255,"Schilter, David",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
33365,CHEM,CHEM,5399A,260,"Brittain, William J",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,2,10
34397,CHEM,CHEM,5399A,273,"Betancourt, Tania",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
34453,CHEM,CHEM,5399A,274,"Xue, Xiaoyu",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
34972,CHEM,CHEM,5399B,251,"Du, Liqin",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
31625,CHEM,CHEM,5399B,256,"Lewis, Karen A",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
38000,CHEM,CHEM,5399B,258,"Peterson, Ryan Loren",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,2,5
34952,CHEM,CHEM,5399B,261,"Xue, Xiaoyu",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
34973,CHEM,CHEM,5399B,262,"Kerwin, Sean Michael",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
36681,CHEM,CHEM,5399B,263,"Irvin, Jennifer A",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,5
38412,CHEM,CHEM,5999B,252,"Rhodes, Christopher Peter",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",THS,FTF,,1,1,10
32753,CHI,WLL,1420,D01,"Li, Yu Multicultural",__T_R__,8:00 AM,9:20 AM,CENT,100,Online,LEC,HYB,,101,6,20
34831,CHI,WLL,1420,D02,"Li, Yu Multicultural",__T_R__,9:30 AM,10:50 AM,FH,,Online,LEC,HYB,,101,10,16
32754,CHI,WLL,2320,D01,"Li, Yu Hybrid",__T_R__,11:00 AM,12:20 PM,FH,,Online,LEC,HYB,,101,6,16
37138,CHI,WLL,3302,D01,"Li, Yu Taught",_M_W___,11:00 AM,12:20 PM,ARR,ARR,Online,LEC,INT,,101,6,15
34287,CHI,WLL,4390,D01,"Li, Yu In",_M_W___,9:30 AM,10:50 AM,ARR,ARR,Online,IND,INT,IN,101,3,2
37207,CI,CI,2310,251,"Jansky, Katrina Mcdonald",_M_W___,2:00 PM,3:20 PM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,39,40
37208,CI,CI,2310,252,"Donnell, Jennifer Lee",__T____,11:00 AM,1:50 PM,ED,212,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,31,40
37209,CI,CI,2311,251,"Milk, Christopher Lee",_M_W___,10:30 AM,11:50 AM,ED,212,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,36,40
37210,CI,CI,2311,252,"Everman, Daphne Jane",_______,,,ARR,ARR,Online,LEC,INT,,1,39,40
37212,CI,CI,2311,253,"Schuller, Jennifer A",_______,,,ARR,ARR,Online,LEC,INT,,1,39,40
37448,CI,CI,2311,256,"Milk, Christopher Lee",__T_R__,11:00 AM,12:20 PM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,39,40
37213,CI,CI,2355,251,"Torres, Sara Lisa",____R__,5:30 PM,8:20 PM,ARR,ARR,Online,LEC,INT,,1,19,20
37215,CI,CI,2355,252,"Torres, Sara Lisa",___W___,5:30 PM,8:20 PM,ASBN,004,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,25,25
40248,CI,CI,2355,253,"Uribe, Monica Haydee",____R__,5:30 PM,8:20 PM,ARR,ARR,Online,LEC,INT,,1,24,25
30357,CI,CI,3300,270,"Flint, Mary Jo",_M_W___,8:30 AM,10:29 AM,ED,303,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,17,25
30360,CI,CI,3325,251,"Mencke, Paul D",__T_R__,11:00 AM,12:20 PM,ED,100,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,56,90
30361,CI,CI,3325,252,"Mencke, Paul D",__T_R__,2:00 PM,3:20 PM,ED,100,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,50,90
33755,CI,CI,3332,251,"Zaed, Eman Dp",_M_W___,9:00 AM,10:20 AM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,22,25
30362,CI,CI,3332,253,"Milk, Christopher Lee",_M_W___,12:30 PM,1:50 PM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,24,25
33548,CI,CI,3332,256,"Guadarrama, Irma Nelly",__T_R__,9:00 AM,10:20 AM,ED,304,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,21,25
35574,CI,CI,3332,257,"Boone, Shaleka Renita",__T_R__,12:30 PM,1:50 PM,ED,304,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,22,30
39033,CI,CI,3332,259,"Brooks, Jodi M",__T____,8:00 AM,10:50 AM,AVRY,123,"1555 University Blvd, Round Rock, TX 78665",LEC,FTF,DP,1,12,25
36351,CI,CI,3338,252,"Chan, Yun",__T_R__,9:30 AM,10:50 AM,ED,303,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,20,35
32573,CI,CI,3338,253,"Chan, Yun",__T_R__,12:30 PM,1:50 PM,ED,303,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,19,35
32829,CI,CI,3338,254,"Huh, Sojung",_M_W___,12:30 PM,1:50 PM,ED,212,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,34,35
34420,CI,CI,3338,255,"Chan, Yun",___W___,6:00 PM,8:50 PM,ARR,ARR,Online,LEC,INT,,1,22,22
36390,CI,CI,3340,251,"Loya, Blanca Teresa",__T_R__,12:30 PM,1:50 PM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,25,25
37217,CI,CI,3340,252,"Loya, Blanca Teresa",_M_W___,12:30 PM,1:50 PM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,26,26
30366,CI,CI,4325,251,"Duhon, Laura Latiolais",_M_W___,8:00 AM,9:59 AM,ED,308,Online,LEC,FTF,DP,1,22,20
39605,CI,CI,4325,253,"Crook, Dena M",__T_R__,8:00 AM,9:59 AM,LNGF,ARR,Online,LEC,FTF,DP,1,11,20
36001,CI,CI,4325,254,"Davis, Laura L",_M_W___,8:00 AM,9:59 AM,KYLE,ARR,Online,LEC,FTF,DP,1,21,20
33064,CI,CI,4325,255,"Monroe, Karyn Christine",__T_R__,8:00 AM,9:59 AM,AVRY,420,"1555 University Blvd, Round Rock, TX 78665",LEC,FTF,DP,1,9,20
30418,CI,CI,4325,256,"Duhon, Laura Latiolais",__T_R__,8:00 AM,9:59 AM,ED,303,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,20,20
30419,CI,CI,4325,257,"Voges, Shannon Alice",_M_W___,8:00 AM,9:59 AM,ASBN,004,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,23,28
37598,CI,CI,4325,258,"Williams, Deirdre Aurora",__T_R__,8:00 AM,9:59 AM,MAN,ARR,Online,LEC,FTF,DP,1,21,20
39935,CI,CI,4325,259,"Ramirez, Mary Albon",_M_W___,8:00 AM,9:59 AM,THH,206,Online,LEC,FTF,DP,1,22,20
32744,CI,CI,4325,260,"Ingram, Mitchell Dean",__T____,12:30 PM,3:20 PM,ED,308,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,18,25
30422,CI,CI,4332,251,"Mencke, Paul D",__T_R__,9:30 AM,10:50 AM,ED,100,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,25,90
30424,CI,CI,4332,252,"Mencke, Paul D",__T_R__,12:30 PM,1:50 PM,ED,100,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,33,90
35567,CI,CI,4332,253,"Bond, J Nathan",_M_____,5:00 PM,7:50 PM,ARR,ARR,Online,LEC,INT,,1,11,15
30433,CI,CI,4343,251,"Woolery, Jason S",_M_W___,2:00 PM,3:20 PM,ED,212,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,21,25
30435,CI,CI,4343,253,"Woolery, Jason S",__T_R__,2:00 PM,3:20 PM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,15,25
39407,CI,CI,4345,251,"Newman, Tara Ann",_M_____,5:00 PM,7:50 PM,ARR,ARR,Online,LEC,INT,DP,1,22,22
37219,CI,CI,4345,252,"Thacker, Thoma Helen",__T____,5:00 PM,7:50 PM,ARR,ARR,Online,LEC,INT,DP,1,22,22
37220,CI,CI,4345,253,"Hinestroza, Jose Manuel",___W___,12:30 PM,3:20 PM,ASBN,004,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,25,25
37221,CI,CI,4345,254,"Silva, Juanita M",____R__,12:30 PM,3:20 PM,ASBN,004,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,11,25
37527,CI,CI,4345,256,"Newman, Tara Ann",__T____,5:00 PM,7:50 PM,ARR,ARR,Online,LEC,INT,DP,1,25,25
39405,CI,CI,4350,251,"Rodriguez, Luz A",_M_____,12:30 PM,3:20 PM,ASBN,004,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,17,25
39406,CI,CI,4350,252,"Rodriguez, Luz A",____R__,9:00 AM,11:50 AM,ASBN,004,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,25,25
30438,CI,CI,4350,253,"Guzman, Lynette Deaun",_M_____,5:00 PM,7:50 PM,ARR,ARR,Online,LEC,INT,DP,1,26,26
33011,CI,CI,4350,254,"Elmore, Traci Le",_M_____,5:00 PM,7:50 PM,ASBN,004,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,23,25
36352,CI,CI,4350,255,"Greenstein, Steven Baron",___W___,5:30 PM,8:20 PM,ARR,ARR,Online,LEC,INT,DP,1,26,26
39404,CI,CI,4350,256,"Elmore, Traci Le",__T____,5:30 PM,8:20 PM,ARR,ARR,Online,LEC,INT,DP,1,26,26
37222,CI,CI,4355,252,"Sherard, Maximilan Kolbe",_M_____,5:00 PM,7:50 PM,ARR,ARR,Online,LEC,INT,,1,27,26
33058,CI,CI,4355,256,"Dickinson, Gail",____R__,9:00 AM,11:50 AM,ASBN,004,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,21,25
37223,CI,CI,4355,257,"Dickinson, Gail",____R__,12:30 PM,3:20 PM,ASBN,004,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,20,25
33756,CI,CI,4360,251,"Zaed, Eman Dp",_M_W___,10:30 AM,11:50 AM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,22,25
30445,CI,CI,4360,253,"Milk, Christopher Lee",_M_W___,2:00 PM,3:20 PM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,24,25
33550,CI,CI,4360,256,"Guadarrama, Irma Nelly",__T_R__,10:30 AM,11:50 AM,ED,304,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,21,25
35575,CI,CI,4360,257,"Boone, Shaleka Renita",__T_R__,2:00 PM,3:20 PM,ED,304,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,22,25
39034,CI,CI,4360,259,"Brooks, Jodi M",__T____,11:00 AM,1:40 PM,AVRY,204,"1555 University Blvd, Round Rock, TX 78665",LEC,FTF,DP,1,12,25
33549,CI,CI,4360,270,"Smith, Patrick Henry",_M_____,9:30 AM,12:20 PM,ED,211,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,13,25
30476,CI,CI,4370,252,"Woolery, Jason S",_M_W___,10:00 AM,12:29 PM,ED,212,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,16,25
30479,CI,CI,4370,253,"Oestreich, Jo B",_M_W___,10:00 AM,12:30 PM,CYN,ARR,Online,LEC,FTF,DP,1,11,25
30459,CI,CI,4370,254,"Moede, Kurt Eugene",__T_R__,10:00 AM,12:20 PM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,27,25
30457,CI,CI,4370,255,"Bond, J Nathan",__T_R__,10:00 AM,12:30 PM,SMHS,ARR,Online,LEC,FTF,DP,1,15,25
30455,CI,CI,4370,257,"Robinson, Jessica Grace",__T_R__,10:00 AM,12:30 PM,ED,212,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,13,25
39035,CI,CI,4372,252,"Woolery, Jason S",_M_W___,8:00 AM,9:59 AM,ED,212,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,16,25
39036,CI,CI,4372,253,"Oestreich, Jo B",_M_W___,8:00 AM,9:59 AM,CYN,ARR,Online,LEC,FTF,DP,1,11,25
39037,CI,CI,4372,254,"Moede, Kurt Eugene",__T_R__,8:00 AM,9:59 AM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,27,25
39038,CI,CI,4372,255,"Bond, J Nathan",__T_R__,8:00 AM,9:59 AM,SMHS,ARR,Online,LEC,FTF,DP,1,15,25
39040,CI,CI,4372,257,"Robinson, Jessica Grace",__T_R__,8:00 AM,9:59 AM,ED,212,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,13,25
37608,CI,CI,5303,251,"Hinestroza, Jose Manuel",___W___,5:30 PM,8:20 PM,ASBN,004,Online,LEC,HYB,,1,5,15
37609,CI,CI,5303,252,"Hinestroza, Jose Manuel",___W___,5:30 PM,8:20 PM,AVRY,357,"1555 University Blvd, Round Rock, TX 78665",LEC,HYB,,1,3,10
39390,CI,CI,5304,251,"Torres, Sara Lisa",____R__,5:30 PM,8:20 PM,ARR,ARR,Online,LEC,INT,,1,5,10
39043,CI,CI,5310,251,"Waite, Susan F",_M_____,6:30 PM,9:20 PM,ARR,ARR,Online,SEM,INT,,1,8,20
39044,CI,CI,5314,251,"Donnell, Jennifer Lee",__T____,6:00 PM,8:50 PM,ARR,ARR,Online,LEC,INT,,1,8,15
33302,CI,CI,5326,252,"Duhon, Laura Latiolais",_______,,,ARR,ARR,Online,LEC,HYB,,1,3,25
30505,CI,CI,5327,251,"Duhon, Laura Latiolais",_M_____,6:30 PM,9:20 PM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,DP,1,15,25
32935,CI,CI,5328,251,"Chan, Yun",___W___,6:00 PM,8:50 PM,ARR,ARR,Online,LEC,INT,,1,8,9
30513,CI,CI,5330,251,"Pimentel, Charise N",_______,,,ARR,ARR,Online,LEC,INT,,1,20,25
31964,CI,CI,5333,253,"Bond, J Nathan",_M_____,5:00 PM,7:50 PM,ARR,ARR,Online,LEC,INT,,1,6,10
30518,CI,CI,5336,251,"Ingram, Mitchell Dean",__T____,5:30 PM,8:20 PM,ED,306,"601 University Dr, San Marcos, TX 78666",LEC,FTF,,1,7,20
31965,CI,CI,5339,251,"Dickinson, Gail Taught",_______,,,ARR,ARR,Online,LEC,INT,,1,7,20
39045,CI,CI,5359,251,"Waite, Susan F",___W___,6:30 PM,9:20 PM,ARR,ARR,Online,LEC,INT,,1,5,25
37226,CI,CI,5363,254,"King, Jeffry Todd",_______,,,ARR,ARR,Online,LEC,INT,,1,8,20
37218,CI,CI,5363,255,"Bond, J Nathan",__T_R__,8:00 AM,9:59 AM,SMHS,ARR,Online,LEC,FTF,DP,1,2,10
39046,CI,CI,5364,251,"King, Jeffry Todd",_______,,,ARR,ARR,Online,SEM,INT,DP,1,9,25
37228,CI,CI,5370,254,"King, Jeffry Todd",_______,,,ARR,ARR,Online,LEC,INT,,1,7,20
37224,CI,CI,5370,255,"Bond, J Nathan",__T_R__,10:00 AM,12:30 PM,SMHS,ARR,Online,LEC,FTF,DP,1,2,10
36489,CI,CI,5372,251,"Oestreich, Jo B",_______,,,ARR,ARR,Online,LEC,INT,,1,6,25
40058,CI,CI,5378,251,"Waite, Susan F",_______,,,ARR,ARR,"601 University Dr, San Marcos, TX 78666",IND,FTF,DP,1,1,1
